region,date,confirm
Phutho,2021-08-24,1
Phuyen,2021-08-24,24
Quangbinh,2021-08-24,2
Quangnam,2021-08-24,11
Quangngai,2021-08-24,1
Quangninh,2021-08-24,0
Quangtri,2021-08-24,9
Soctrang,2021-08-24,42
Sonla,2021-08-24,9
Tayninh,2021-08-24,105
Thaibinh,2021-08-24,0
Thainguyen,2021-08-24,0
Thanhhoa,2021-08-24,5
Thuathienhue,2021-08-24,13
Tiengiang,2021-08-24,93
Travinh,2021-08-24,6
Tuyenquang,2021-08-24,0
Vinhlong,2021-08-24,11
Vinhphuc,2021-08-24,0
Yenbai,2021-08-24,0
Angiang,2021-08-25,50
Bacgiang,2021-08-25,0
Backan,2021-08-25,0
Baclieu,2021-08-25,7
Bacninh,2021-08-25,3
Bariavungtau,2021-08-25,75
Bentre,2021-08-25,0
Binhdinh,2021-08-25,18
Binhduong,2021-08-25,4129
Binhphuoc,2021-08-25,7
Binhthuan,2021-08-25,106
Camau,2021-08-25,28
Cantho,2021-08-25,90
Caobang,2021-08-25,0
Daklak,2021-08-25,40
Daknong,2021-08-25,5
Danang,2021-08-25,162
Dienbien,2021-08-25,0
Dongnai,2021-08-25,618
Dongthap,2021-08-25,93
Gialai,2021-08-25,0
Hagiang,2021-08-25,0
Haiduong,2021-08-25,0
Haiphong,2021-08-25,0
Hanam,2021-08-25,0
Hanoi,2021-08-25,96
Hatinh,2021-08-25,15
Haugiang,2021-08-25,4
Hoabinh,2021-08-25,0
Hochiminh,2021-08-25,5295
Hungyen,2021-08-25,0
Khanhhoa,2021-08-25,150
Kiengiang,2021-08-25,23
Kontum,2021-08-25,0
Laichau,2021-08-25,0
Lamdong,2021-08-25,0
Langson,2021-08-25,0
Laocai,2021-08-25,0
Longan,2021-08-25,460
Namdinh,2021-08-25,0
Nghean,2021-08-25,95
Ninhbinh,2021-08-25,0
Ninhthuan,2021-08-25,6
Phutho,2021-08-25,2
Phuyen,2021-08-25,27
Quangbinh,2021-08-25,1
Quangnam,2021-08-25,9
Quangngai,2021-08-25,2
Quangninh,2021-08-25,0
Quangtri,2021-08-25,0
Soctrang,2021-08-25,4
Sonla,2021-08-25,4
Tayninh,2021-08-25,119
Thaibinh,2021-08-25,2
Thainguyen,2021-08-25,0
Thanhhoa,2021-08-25,3
Thuathienhue,2021-08-25,0
Tiengiang,2021-08-25,319
Travinh,2021-08-25,24
Tuyenquang,2021-08-25,0
Vinhlong,2021-08-25,5
Vinhphuc,2021-08-25,0
Yenbai,2021-08-25,0
Angiang,2021-08-26,134
Bacgiang,2021-08-26,0
Backan,2021-08-26,0
Baclieu,2021-08-26,4
Bacninh,2021-08-26,0
Bariavungtau,2021-08-26,44
Bentre,2021-08-26,55
Binhdinh,2021-08-26,15
Binhduong,2021-08-26,4868
Binhphuoc,2021-08-26,13
Binhthuan,2021-08-26,48
Camau,2021-08-26,1
Cantho,2021-08-26,72
Caobang,2021-08-26,0
Daklak,2021-08-26,10
Daknong,2021-08-26,8
Danang,2021-08-26,144
Dienbien,2021-08-26,0
Dongnai,2021-08-26,743
Dongthap,2021-08-26,116
Gialai,2021-08-26,8
Hagiang,2021-08-26,0
Haiduong,2021-08-26,0
Haiphong,2021-08-26,0
Hanam,2021-08-26,1
Hanoi,2021-08-26,51
Hatinh,2021-08-26,9
Haugiang,2021-08-26,0
Hoabinh,2021-08-26,0
Hochiminh,2021-08-26,3934
Hungyen,2021-08-26,3
Khanhhoa,2021-08-26,131
Kiengiang,2021-08-26,112
Kontum,2021-08-26,0
Laichau,2021-08-26,0
Lamdong,2021-08-26,1
Langson,2021-08-26,6
Laocai,2021-08-26,0
Longan,2021-08-26,449
Namdinh,2021-08-26,0
Nghean,2021-08-26,43
Ninhbinh,2021-08-26,0
Ninhthuan,2021-08-26,5
Phutho,2021-08-26,0
Phuyen,2021-08-26,24
Quangbinh,2021-08-26,23
Quangnam,2021-08-26,8
Quangngai,2021-08-26,7
Quangninh,2021-08-26,0
Quangtri,2021-08-26,2
Soctrang,2021-08-26,9
Sonla,2021-08-26,10
Tayninh,2021-08-26,42
Thaibinh,2021-08-26,0
Thainguyen,2021-08-26,0
Thanhhoa,2021-08-26,9
Thuathienhue,2021-08-26,24
Tiengiang,2021-08-26,354
Travinh,2021-08-26,20
Tuyenquang,2021-08-26,0
Vinhlong,2021-08-26,12
Vinhphuc,2021-08-26,0
Yenbai,2021-08-26,0
Angiang,2021-08-27,91
Bacgiang,2021-08-27,0
Backan,2021-08-27,0
Baclieu,2021-08-27,3
Bacninh,2021-08-27,2
Bariavungtau,2021-08-27,59
Bentre,2021-08-27,31
Binhdinh,2021-08-27,29
Binhduong,2021-08-27,8695
Binhphuoc,2021-08-27,17
Binhthuan,2021-08-27,87
Camau,2021-08-27,8
Cantho,2021-08-27,72
Caobang,2021-08-27,0
Daklak,2021-08-27,63
Daknong,2021-08-27,0
Danang,2021-08-27,202
Dienbien,2021-08-27,0
Dongnai,2021-08-27,996
Dongthap,2021-08-27,122
Gialai,2021-08-27,4
Hagiang,2021-08-27,0
Haiduong,2021-08-27,17
Haiphong,2021-08-27,2
Hanam,2021-08-27,4
Hanoi,2021-08-27,77
Hatinh,2021-08-27,6
Haugiang,2021-08-27,15
Hoabinh,2021-08-27,0
Hochiminh,2021-08-27,5384
Hungyen,2021-08-27,0
Khanhhoa,2021-08-27,131
Kiengiang,2021-08-27,28
Kontum,2021-08-27,0
Laichau,2021-08-27,0
Lamdong,2021-08-27,0
Langson,2021-08-27,0
Laocai,2021-08-27,0
Longan,2021-08-27,454
Namdinh,2021-08-27,0
Nghean,2021-08-27,57
Ninhbinh,2021-08-27,5
Ninhthuan,2021-08-27,6
Phutho,2021-08-27,0
Phuyen,2021-08-27,21
Quangbinh,2021-08-27,125
Quangnam,2021-08-27,5
Quangngai,2021-08-27,9
Quangninh,2021-08-27,0
Quangtri,2021-08-27,13
Soctrang,2021-08-27,8
Sonla,2021-08-27,3
Tayninh,2021-08-27,132
Thaibinh,2021-08-27,0
Thainguyen,2021-08-27,0
Thanhhoa,2021-08-27,28
Thuathienhue,2021-08-27,70
Tiengiang,2021-08-27,312
Travinh,2021-08-27,19
Tuyenquang,2021-08-27,0
Vinhlong,2021-08-27,14
Vinhphuc,2021-08-27,0
Yenbai,2021-08-27,0
Angiang,2021-08-28,20
Bacgiang,2021-08-28,0
Backan,2021-08-28,0
Baclieu,2021-08-28,13
Bacninh,2021-08-28,2
Bariavungtau,2021-08-28,35
Bentre,2021-08-28,25
Binhdinh,2021-08-28,11
Binhduong,2021-08-28,4049
Binhphuoc,2021-08-28,0
Binhthuan,2021-08-28,49
Camau,2021-08-28,5
Cantho,2021-08-28,37
Caobang,2021-08-28,0
Daklak,2021-08-28,60
Daknong,2021-08-28,8
Danang,2021-08-28,109
Dienbien,2021-08-28,0
Dongnai,2021-08-28,797
Dongthap,2021-08-28,143
Gialai,2021-08-28,2
Hagiang,2021-08-28,0
Haiduong,2021-08-28,0
Haiphong,2021-08-28,0
Hanam,2021-08-28,0
Hanoi,2021-08-28,61
Hatinh,2021-08-28,6
Haugiang,2021-08-28,11
Hoabinh,2021-08-28,0
Hochiminh,2021-08-28,5481
Hungyen,2021-08-28,0
Khanhhoa,2021-08-28,92
Kiengiang,2021-08-28,77
Kontum,2021-08-28,0
Laichau,2021-08-28,0
Lamdong,2021-08-28,4
Langson,2021-08-28,3
Laocai,2021-08-28,0
Longan,2021-08-28,451
Namdinh,2021-08-28,0
Nghean,2021-08-28,70
Ninhbinh,2021-08-28,0
Ninhthuan,2021-08-28,6
Phutho,2021-08-28,0
Phuyen,2021-08-28,16
Quangbinh,2021-08-28,90
Quangnam,2021-08-28,0
Quangngai,2021-08-28,15
Quangninh,2021-08-28,0
Quangtri,2021-08-28,0
Soctrang,2021-08-28,16
Sonla,2021-08-28,0
Tayninh,2021-08-28,0
Thaibinh,2021-08-28,0
Thainguyen,2021-08-28,0
Thanhhoa,2021-08-28,22
Thuathienhue,2021-08-28,24
Tiengiang,2021-08-28,241
Travinh,2021-08-28,0
Tuyenquang,2021-08-28,0
Vinhlong,2021-08-28,6
Vinhphuc,2021-08-28,0
Yenbai,2021-08-28,0
Angiang,2021-08-29,103
Bacgiang,2021-08-29,0
Backan,2021-08-29,0
Baclieu,2021-08-29,12
Bacninh,2021-08-29,0
Bariavungtau,2021-08-29,57
Bentre,2021-08-29,22
Binhdinh,2021-08-29,13
Binhduong,2021-08-29,5414
Binhphuoc,2021-08-29,18
Binhthuan,2021-08-29,78
Camau,2021-08-29,5
Cantho,2021-08-29,37
Caobang,2021-08-29,0
Daklak,2021-08-29,52
Daknong,2021-08-29,2
Danang,2021-08-29,106
Dienbien,2021-08-29,0
Dongnai,2021-08-29,377
Dongthap,2021-08-29,93
Gialai,2021-08-29,3
Hagiang,2021-08-29,0
Haiduong,2021-08-29,0
Haiphong,2021-08-29,0
Hanam,2021-08-29,0
Hanoi,2021-08-29,133
Hatinh,2021-08-29,2
Haugiang,2021-08-29,11
Hoabinh,2021-08-29,0
Hochiminh,2021-08-29,4959
Hungyen,2021-08-29,0
Khanhhoa,2021-08-29,92
Kiengiang,2021-08-29,29
Kontum,2021-08-29,0
Laichau,2021-08-29,0
Lamdong,2021-08-29,6
Langson,2021-08-29,0
Laocai,2021-08-29,2
Longan,2021-08-29,533
Namdinh,2021-08-29,0
Nghean,2021-08-29,50
Ninhbinh,2021-08-29,28
Ninhthuan,2021-08-29,6
Phutho,2021-08-29,1
Phuyen,2021-08-29,21
Quangbinh,2021-08-29,72
Quangnam,2021-08-29,4
Quangngai,2021-08-29,0
Quangninh,2021-08-29,0
Quangtri,2021-08-29,0
Soctrang,2021-08-29,0
Sonla,2021-08-29,11
Tayninh,2021-08-29,243
Thaibinh,2021-08-29,0
Thainguyen,2021-08-29,0
Thanhhoa,2021-08-29,11
Thuathienhue,2021-08-29,7
Tiengiang,2021-08-29,155
Travinh,2021-08-29,20
Tuyenquang,2021-08-29,3
Vinhlong,2021-08-29,5
Vinhphuc,2021-08-29,0
Yenbai,2021-08-29,0
Angiang,2021-08-30,90
Bacgiang,2021-08-30,0
Backan,2021-08-30,0
Baclieu,2021-08-30,3
Bacninh,2021-08-30,2
Bariavungtau,2021-08-30,33
Bentre,2021-08-30,11
Binhdinh,2021-08-30,20
Binhduong,2021-08-30,6050
Binhphuoc,2021-08-30,15
Binhthuan,2021-08-30,46
Camau,2021-08-30,1
Cantho,2021-08-30,36
Caobang,2021-08-30,0
Daklak,2021-08-30,24
Daknong,2021-08-30,5
Danang,2021-08-30,54
Dienbien,2021-08-30,0
Dongnai,2021-08-30,491
Dongthap,2021-08-30,37
Gialai,2021-08-30,0
Hagiang,2021-08-30,0
Haiduong,2021-08-30,3
Haiphong,2021-08-30,0
Hanam,2021-08-30,0
Hanoi,2021-08-30,110
Hatinh,2021-08-30,4
Haugiang,2021-08-30,4
Hoabinh,2021-08-30,0
Hochiminh,2021-08-30,5889
Hungyen,2021-08-30,2
Khanhhoa,2021-08-30,126
Kiengiang,2021-08-30,73
Kontum,2021-08-30,2
Laichau,2021-08-30,0
Lamdong,2021-08-30,3
Langson,2021-08-30,0
Laocai,2021-08-30,0
Longan,2021-08-30,524
Namdinh,2021-08-30,1
Nghean,2021-08-30,68
Ninhbinh,2021-08-30,0
Ninhthuan,2021-08-30,7
Phutho,2021-08-30,0
Phuyen,2021-08-30,14
Quangbinh,2021-08-30,30
Quangnam,2021-08-30,10
Quangngai,2021-08-30,30
Quangninh,2021-08-30,0
Quangtri,2021-08-30,6
Soctrang,2021-08-30,19
Sonla,2021-08-30,2
Tayninh,2021-08-30,57
Thaibinh,2021-08-30,0
Thainguyen,2021-08-30,0
Thanhhoa,2021-08-30,18
Thuathienhue,2021-08-30,40
Tiengiang,2021-08-30,221
Travinh,2021-08-30,36
Tuyenquang,2021-08-30,0
Vinhlong,2021-08-30,7
Vinhphuc,2021-08-30,0
Yenbai,2021-08-30,0
Angiang,2021-08-31,17
Bacgiang,2021-08-31,0
Backan,2021-08-31,0
Baclieu,2021-08-31,5
Bacninh,2021-08-31,1
Bariavungtau,2021-08-31,65
Bentre,2021-08-31,13
Binhdinh,2021-08-31,8
Binhduong,2021-08-31,4530
Binhphuoc,2021-08-31,22
Binhthuan,2021-08-31,59
Camau,2021-08-31,0
Cantho,2021-08-31,53
Caobang,2021-08-31,0
Daklak,2021-08-31,17
Daknong,2021-08-31,4
Danang,2021-08-31,123
Dienbien,2021-08-31,0
Dongnai,2021-08-31,634
Dongthap,2021-08-31,138
Gialai,2021-08-31,3
Hagiang,2021-08-31,0
Haiduong,2021-08-31,0
Haiphong,2021-08-31,0
Hanam,2021-08-31,0
Hanoi,2021-08-31,77
Hatinh,2021-08-31,2
Haugiang,2021-08-31,11
Hoabinh,2021-08-31,0
Hochiminh,2021-08-31,5447
Hungyen,2021-08-31,0
Khanhhoa,2021-08-31,0
Kiengiang,2021-08-31,99
Kontum,2021-08-31,2
Laichau,2021-08-31,0
Lamdong,2021-08-31,4
Langson,2021-08-31,5
Laocai,2021-08-31,0
Longan,2021-08-31,587
Namdinh,2021-08-31,0
Nghean,2021-08-31,81
Ninhbinh,2021-08-31,9
Ninhthuan,2021-08-31,6
Phutho,2021-08-31,6
Phuyen,2021-08-31,23
Quangbinh,2021-08-31,47
Quangnam,2021-08-31,7
Quangngai,2021-08-31,40
Quangninh,2021-08-31,0
Quangtri,2021-08-31,3
Soctrang,2021-08-31,0
Sonla,2021-08-31,6
Tayninh,2021-08-31,119
Thaibinh,2021-08-31,0
Thainguyen,2021-08-31,0
Thanhhoa,2021-08-31,8
Thuathienhue,2021-08-31,25
Tiengiang,2021-08-31,214
Travinh,2021-08-31,14
Tuyenquang,2021-08-31,0
Vinhlong,2021-08-31,7
Vinhphuc,2021-08-31,0
Yenbai,2021-08-31,0
Angiang,2021-09-01,70
Bacgiang,2021-09-01,0
Backan,2021-09-01,0
Baclieu,2021-09-01,4
Bacninh,2021-09-01,3
Bariavungtau,2021-09-01,29
Bentre,2021-09-01,17
Binhdinh,2021-09-01,15
Binhduong,2021-09-01,3440
Binhphuoc,2021-09-01,0
Binhthuan,2021-09-01,53
Camau,2021-09-01,6
Cantho,2021-09-01,42
Caobang,2021-09-01,0
Daklak,2021-09-01,20
Daknong,2021-09-01,3
Danang,2021-09-01,55
Dienbien,2021-09-01,0
Dongnai,2021-09-01,759
Dongthap,2021-09-01,75
Gialai,2021-09-01,4
Hagiang,2021-09-01,0
Haiduong,2021-09-01,0
Haiphong,2021-09-01,0
Hanam,2021-09-01,0
Hanoi,2021-09-01,51
Hatinh,2021-09-01,1
Haugiang,2021-09-01,5
Hoabinh,2021-09-01,0
Hochiminh,2021-09-01,5368
Hungyen,2021-09-01,0
Khanhhoa,2021-09-01,112
Kiengiang,2021-09-01,106
Kontum,2021-09-01,0
Laichau,2021-09-01,0
Lamdong,2021-09-01,0
Langson,2021-09-01,4
Laocai,2021-09-01,0
Longan,2021-09-01,594
Namdinh,2021-09-01,10
Nghean,2021-09-01,57
Ninhbinh,2021-09-01,0
Ninhthuan,2021-09-01,6
Phutho,2021-09-01,0
Phuyen,2021-09-01,23
Quangbinh,2021-09-01,103
Quangnam,2021-09-01,3
Quangngai,2021-09-01,18
Quangninh,2021-09-01,14
Quangtri,2021-09-01,20
Soctrang,2021-09-01,20
Sonla,2021-09-01,12
Tayninh,2021-09-01,85
Thaibinh,2021-09-01,0
Thainguyen,2021-09-01,0
Thanhhoa,2021-09-01,0
Thuathienhue,2021-09-01,17
Tiengiang,2021-09-01,194
Travinh,2021-09-01,18
Tuyenquang,2021-09-01,0
Vinhlong,2021-09-01,7
Vinhphuc,2021-09-01,0
Yenbai,2021-09-01,0
Angiang,2021-09-02,51
Bacgiang,2021-09-02,0
Backan,2021-09-02,0
Baclieu,2021-09-02,8
Bacninh,2021-09-02,3
Bariavungtau,2021-09-02,57
Bentre,2021-09-02,8
Binhdinh,2021-09-02,20
Binhduong,2021-09-02,4504
Binhphuoc,2021-09-02,70
Binhthuan,2021-09-02,34
Camau,2021-09-02,11
Cantho,2021-09-02,42
Caobang,2021-09-02,0
Daklak,2021-09-02,34
Daknong,2021-09-02,4
Danang,2021-09-02,42
Dienbien,2021-09-02,0
Dongnai,2021-09-02,806
Dongthap,2021-09-02,102
Gialai,2021-09-02,0
Hagiang,2021-09-02,0
Haiduong,2021-09-02,2
Haiphong,2021-09-02,0
Hanam,2021-09-02,0
Hanoi,2021-09-02,48
Hatinh,2021-09-02,0
Haugiang,2021-09-02,2
Hoabinh,2021-09-02,0
Hochiminh,2021-09-02,5964
Hungyen,2021-09-02,0
Khanhhoa,2021-09-02,58
Kiengiang,2021-09-02,123
Kontum,2021-09-02,0
Laichau,2021-09-02,0
Lamdong,2021-09-02,0
Langson,2021-09-02,6
Laocai,2021-09-02,0
Longan,2021-09-02,583
Namdinh,2021-09-02,2
Nghean,2021-09-02,66
Ninhbinh,2021-09-02,0
Ninhthuan,2021-09-02,2
Phutho,2021-09-02,0
Phuyen,2021-09-02,6
Quangbinh,2021-09-02,56
Quangnam,2021-09-02,5
Quangngai,2021-09-02,19
Quangninh,2021-09-02,0
Quangtri,2021-09-02,0
Soctrang,2021-09-02,13
Sonla,2021-09-02,0
Tayninh,2021-09-02,65
Thaibinh,2021-09-02,1
Thainguyen,2021-09-02,0
Thanhhoa,2021-09-02,50
Thuathienhue,2021-09-02,25
Tiengiang,2021-09-02,290
Travinh,2021-09-02,7
Tuyenquang,2021-09-02,0
Vinhlong,2021-09-02,5
Vinhphuc,2021-09-02,0
Yenbai,2021-09-02,0
Angiang,2021-09-03,65
Bacgiang,2021-09-03,0
Backan,2021-09-03,0
Baclieu,2021-09-03,2
Bacninh,2021-09-03,1
Bariavungtau,2021-09-03,39
Bentre,2021-09-03,5
Binhdinh,2021-09-03,17
Binhduong,2021-09-03,3676
Binhphuoc,2021-09-03,8
Binhthuan,2021-09-03,75
Camau,2021-09-03,4
Cantho,2021-09-03,10
Caobang,2021-09-03,0
Daklak,2021-09-03,0
Daknong,2021-09-03,9
Danang,2021-09-03,81
Dienbien,2021-09-03,0
Dongnai,2021-09-03,986
Dongthap,2021-09-03,82
Gialai,2021-09-03,10
Hagiang,2021-09-03,0
Haiduong,2021-09-03,0
Haiphong,2021-09-03,0
Hanam,2021-09-03,0
Hanoi,2021-09-03,58
Hatinh,2021-09-03,5
Haugiang,2021-09-03,1
Hoabinh,2021-09-03,0
Hochiminh,2021-09-03,8510
Hungyen,2021-09-03,1
Khanhhoa,2021-09-03,61
Kiengiang,2021-09-03,104
Kontum,2021-09-03,0
Laichau,2021-09-03,0
Lamdong,2021-09-03,0
Langson,2021-09-03,0
Laocai,2021-09-03,0
Longan,2021-09-03,564
Namdinh,2021-09-03,2
Nghean,2021-09-03,37
Ninhbinh,2021-09-03,10
Ninhthuan,2021-09-03,0
Phutho,2021-09-03,0
Phuyen,2021-09-03,19
Quangbinh,2021-09-03,0
Quangnam,2021-09-03,3
Quangngai,2021-09-03,24
Quangninh,2021-09-03,1
Quangtri,2021-09-03,0
Soctrang,2021-09-03,0
Sonla,2021-09-03,0
Tayninh,2021-09-03,269
Thaibinh,2021-09-03,0
Thainguyen,2021-09-03,0
Thanhhoa,2021-09-03,15
Thuathienhue,2021-09-03,0
Tiengiang,2021-09-03,154
Travinh,2021-09-03,5
Tuyenquang,2021-09-03,0
Vinhlong,2021-09-03,8
Vinhphuc,2021-09-03,0
Yenbai,2021-09-03,0
Angiang,2021-09-04,35
Bacgiang,2021-09-04,0
Backan,2021-09-04,0
Baclieu,2021-09-04,15
Bacninh,2021-09-04,3
Bariavungtau,2021-09-04,39
Bentre,2021-09-04,2
Binhdinh,2021-09-04,7
Binhduong,2021-09-04,2575
Binhphuoc,2021-09-04,62
Binhthuan,2021-09-04,99
Camau,2021-09-04,6
Cantho,2021-09-04,76
Caobang,2021-09-04,0
Daklak,2021-09-04,73
Daknong,2021-09-04,1
Danang,2021-09-04,47
Dienbien,2021-09-04,0
Dongnai,2021-09-04,1005
Dongthap,2021-09-04,120
Gialai,2021-09-04,12
Hagiang,2021-09-04,0
Haiduong,2021-09-04,0
Haiphong,2021-09-04,0
Hanam,2021-09-04,0
Hanoi,2021-09-04,52
Hatinh,2021-09-04,1
Haugiang,2021-09-04,0
Hoabinh,2021-09-04,0
Hochiminh,2021-09-04,4598
Hungyen,2021-09-04,0
Khanhhoa,2021-09-04,51
Kiengiang,2021-09-04,125
Kontum,2021-09-04,0
Laichau,2021-09-04,0
Lamdong,2021-09-04,5
Langson,2021-09-04,1
Laocai,2021-09-04,0
Longan,2021-09-04,544
Namdinh,2021-09-04,0
Nghean,2021-09-04,32
Ninhbinh,2021-09-04,0
Ninhthuan,2021-09-04,3
Phutho,2021-09-04,0
Phuyen,2021-09-04,29
Quangbinh,2021-09-04,110
Quangnam,2021-09-04,0
Quangngai,2021-09-04,23
Quangninh,2021-09-04,0
Quangtri,2021-09-04,0
Soctrang,2021-09-04,21
Sonla,2021-09-04,9
Tayninh,2021-09-04,137
Thaibinh,2021-09-04,1
Thainguyen,2021-09-04,0
Thanhhoa,2021-09-04,8
Thuathienhue,2021-09-04,22
Tiengiang,2021-09-04,148
Travinh,2021-09-04,14
Tuyenquang,2021-09-04,0
Vinhlong,2021-09-04,7
Vinhphuc,2021-09-04,0
Yenbai,2021-09-04,0
Angiang,2021-09-05,73
Bacgiang,2021-09-05,0
Backan,2021-09-05,0
Baclieu,2021-09-05,2
Bacninh,2021-09-05,5
Bariavungtau,2021-09-05,51
Bentre,2021-09-05,5
Binhdinh,2021-09-05,13
Binhduong,2021-09-05,3540
Binhphuoc,2021-09-05,22
Binhthuan,2021-09-05,47
Camau,2021-09-05,6
Cantho,2021-09-05,100
Caobang,2021-09-05,0
Daklak,2021-09-05,0
Daknong,2021-09-05,1
Danang,2021-09-05,64
Dienbien,2021-09-05,0
Dongnai,2021-09-05,1243
Dongthap,2021-09-05,78
Gialai,2021-09-05,0
Hagiang,2021-09-05,0
Haiduong,2021-09-05,0
Haiphong,2021-09-05,0
Hanam,2021-09-05,0
Hanoi,2021-09-05,53
Hatinh,2021-09-05,1
Haugiang,2021-09-05,0
Hoabinh,2021-09-05,0
Hochiminh,2021-09-05,6226
Hungyen,2021-09-05,1
Khanhhoa,2021-09-05,74
Kiengiang,2021-09-05,345
Kontum,2021-09-05,0
Laichau,2021-09-05,0
Lamdong,2021-09-05,5
Langson,2021-09-05,3
Laocai,2021-09-05,0
Longan,2021-09-05,756
Namdinh,2021-09-05,0
Nghean,2021-09-05,48
Ninhbinh,2021-09-05,0
Ninhthuan,2021-09-05,1
Phutho,2021-09-05,0
Phuyen,2021-09-05,24
Quangbinh,2021-09-05,0
Quangnam,2021-09-05,4
Quangngai,2021-09-05,25
Quangninh,2021-09-05,1
Quangtri,2021-09-05,4
Soctrang,2021-09-05,0
Sonla,2021-09-05,2
Tayninh,2021-09-05,121
Thaibinh,2021-09-05,0
Thainguyen,2021-09-05,0
Thanhhoa,2021-09-05,4
Thuathienhue,2021-09-05,0
Tiengiang,2021-09-05,133
Travinh,2021-09-05,33
Tuyenquang,2021-09-05,2
Vinhlong,2021-09-05,20
Vinhphuc,2021-09-05,0
Yenbai,2021-09-05,0
Angiang,2021-09-06,89
Bacgiang,2021-09-06,0
Backan,2021-09-06,0
Baclieu,2021-09-06,8
Bacninh,2021-09-06,2
Bariavungtau,2021-09-06,64
Bentre,2021-09-06,16
Binhdinh,2021-09-06,4
Binhduong,2021-09-06,2149
Binhphuoc,2021-09-06,34
Binhthuan,2021-09-06,53
Camau,2021-09-06,12
Cantho,2021-09-06,81
Caobang,2021-09-06,0
Daklak,2021-09-06,166
Daknong,2021-09-06,1
Danang,2021-09-06,54
Dienbien,2021-09-06,2
Dongnai,2021-09-06,889
Dongthap,2021-09-06,652
Gialai,2021-09-06,13
Hagiang,2021-09-06,0
Haiduong,2021-09-06,3
Haiphong,2021-09-06,4
Hanam,2021-09-06,6
Hanoi,2021-09-06,33
Hatinh,2021-09-06,2
Haugiang,2021-09-06,0
Hoabinh,2021-09-06,0
Hochiminh,2021-09-06,7122
Hungyen,2021-09-06,9
Khanhhoa,2021-09-06,109
Kiengiang,2021-09-06,209
Kontum,2021-09-06,1
Laichau,2021-09-06,0
Lamdong,2021-09-06,0
Langson,2021-09-06,2
Laocai,2021-09-06,0
Longan,2021-09-06,900
Namdinh,2021-09-06,1
Nghean,2021-09-06,12
Ninhbinh,2021-09-06,1
Ninhthuan,2021-09-06,4
Phutho,2021-09-06,2
Phuyen,2021-09-06,50
Quangbinh,2021-09-06,7
Quangnam,2021-09-06,44
Quangngai,2021-09-06,45
Quangninh,2021-09-06,0
Quangtri,2021-09-06,0
Soctrang,2021-09-06,16
Sonla,2021-09-06,2
Tayninh,2021-09-06,182
Thaibinh,2021-09-06,2
Thainguyen,2021-09-06,1
Thanhhoa,2021-09-06,14
Thuathienhue,2021-09-06,12
Tiengiang,2021-09-06,246
Travinh,2021-09-06,48
Tuyenquang,2021-09-06,2
Vinhlong,2021-09-06,30
Vinhphuc,2021-09-06,0
Yenbai,2021-09-06,0
Angiang,2021-09-07,87
Bacgiang,2021-09-07,0
Backan,2021-09-07,0
Baclieu,2021-09-07,2
Bacninh,2021-09-07,4
Bariavungtau,2021-09-07,31
Bentre,2021-09-07,2
Binhdinh,2021-09-07,11
Binhduong,2021-09-07,3966
Binhphuoc,2021-09-07,48
Binhthuan,2021-09-07,46
Camau,2021-09-07,7
Cantho,2021-09-07,74
Caobang,2021-09-07,0
Daklak,2021-09-07,0
Daknong,2021-09-07,51
Danang,2021-09-07,34
Dienbien,2021-09-07,0
Dongnai,2021-09-07,945
Dongthap,2021-09-07,71
Gialai,2021-09-07,0
Hagiang,2021-09-07,0
Haiduong,2021-09-07,0
Haiphong,2021-09-07,0
Hanam,2021-09-07,0
Hanoi,2021-09-07,36
Hatinh,2021-09-07,0
Haugiang,2021-09-07,0
Hoabinh,2021-09-07,0
Hochiminh,2021-09-07,7310
Hungyen,2021-09-07,1
Khanhhoa,2021-09-07,61
Kiengiang,2021-09-07,242
Kontum,2021-09-07,1
Laichau,2021-09-07,0
Lamdong,2021-09-07,1
Langson,2021-09-07,3
Laocai,2021-09-07,0
Longan,2021-09-07,490
Namdinh,2021-09-07,0
Nghean,2021-09-07,18
Ninhbinh,2021-09-07,0
Ninhthuan,2021-09-07,1
Phutho,2021-09-07,0
Phuyen,2021-09-07,25
Quangbinh,2021-09-07,182
Quangnam,2021-09-07,10
Quangngai,2021-09-07,37
Quangninh,2021-09-07,0
Quangtri,2021-09-07,8
Soctrang,2021-09-07,0
Sonla,2021-09-07,7
Tayninh,2021-09-07,164
Thaibinh,2021-09-07,0
Thainguyen,2021-09-07,0
Thanhhoa,2021-09-07,7
Thuathienhue,2021-09-07,9
Tiengiang,2021-09-07,183
Travinh,2021-09-07,8
Tuyenquang,2021-09-07,0
Vinhlong,2021-09-07,7
Vinhphuc,2021-09-07,0
Yenbai,2021-09-07,0
Angiang,2021-09-08,46
Bacgiang,2021-09-08,0
Backan,2021-09-08,0
Baclieu,2021-09-08,18
Bacninh,2021-09-08,10
Bariavungtau,2021-09-08,42
Bentre,2021-09-08,12
Binhdinh,2021-09-08,0
Binhduong,2021-09-08,3172
Binhphuoc,2021-09-08,61
Binhthuan,2021-09-08,26
Camau,2021-09-08,5
Cantho,2021-09-08,83
Caobang,2021-09-08,0
Daklak,2021-09-08,0
Daknong,2021-09-08,28
Danang,2021-09-08,30
Dienbien,2021-09-08,0
Dongnai,2021-09-08,814
Dongthap,2021-09-08,0
Gialai,2021-09-08,3
Hagiang,2021-09-08,0
Haiduong,2021-09-08,0
Haiphong,2021-09-08,0
